"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"286" 4043.13799704309 0.244038015824317 0.215791383554275 1.13089786906593 0.258098080315243 0.400776614192514
"288" 433.279383921946 0.0291372624915558 0.136498190635255 0.213462628009593 0.830966135855954 0.891245705330929
"150709" 276.411505650262 0.0272669062832045 0.0724730673669415 0.376235024594009 0.70674217917694 0.801163140137238
"348094" 80.5439994856263 -0.239855302583341 0.258897418135312 -0.926449187137052 0.354212592266168 0.502056446207032
"728780" 19.5704793379447 0.0311682225375859 0.177182629262863 0.17591014800523 0.860364532720277 0.910293270892547
"63926" 128.494105169495 0.305996455953798 0.115254786538778 2.65495659784025 0.0079318613226134 0.0304035157048475
"51479" 2094.59635823034 -0.070257288330886 0.0777770389802132 -0.903316573272476 0.366357903009125 0.513706101391578
"56172" 1870.68330077239 0.396556076996755 0.200188797243499 1.98091043283708 0.0476013188948582 0.118946001475356
"54882" 104.168643899487 -0.10672465726219 0.116775886499814 -0.91392718532143 0.360755107863075 0.508782339622108
"54467" 2330.71576565308 0.0643903863271781 0.0536829275129871 1.19945743107249 0.230350127684775 0.369366785587224
"126549" 37.7239142299433 -0.108576405889438 0.148323009230697 -0.732026719607351 0.464152259305025 0.603444445338948
"23141" 1882.08431392541 -0.02941677487006 0.0360593924915073 -0.815786757277961 0.414622108589981 0.558883752986408
"51281" 319.245286685188 0.00194325847304532 0.122635689257713 0.0158457826168503 0.987357423766663 0.993159822240589
"57037" 369.617670676047 0.226302488828507 0.0535736356574969 4.22413909474593 2.39855884168388e-05 0.000292447620712749
"57763" 598.264071840099 0.0847806103574923 0.0591140697152896 1.43418666259691 0.151519002108852 0.273874026333275
"55608" 1702.39317155767 -0.0639740866360581 0.0517902433384131 -1.2352536406912 0.216736121402995 0.353063549931433
"29123" 1116.98852350821 -0.431322718872127 0.128329440519422 -3.36105820399684 0.000776444616952677 0.00478592347029025
"23253" 7835.14549399668 -0.099109885367268 0.0578875603248602 -1.71211024978547 0.086876352824418 0.183810954406331
"88455" 8831.87482136459 -0.211820298596422 0.0928510387310416 -2.28129164187376 0.0225311949811097 0.0676587667995907
"81573" 1448.73336551378 0.153261246698843 0.0855693274264186 1.7910769116496 0.0732809536356845 0.162487104543949
"338692" 2533.68911490886 -0.25721482015071 0.075512811369381 -3.40624081511824 0.000658640551022103 0.00420633034430441
"54522" 72.9273738506739 0.197290892255239 0.088447939633332 2.23058776804891 0.025708447788972 0.0747231119124645
"26057" 2431.1748235367 -0.0821256352611998 0.102233664513118 -0.803313034432628 0.421793826016439 0.565515359603543
"253650" 74.7403442515114 -0.373676534264064 0.175055893029217 -2.13461271024847 0.0327926583669271 0.0904645093502932
"101926917" 14.4481784288821 0.339132760049791 0.186134722625362 1.82197472490059 0.0684588208037144 0.154272927896179
"728788" 31.0007186310752 -0.256140679044887 0.480881653488834 -0.532648058387269 0.59427722797777 0.713983132317364
"728747" 14.4129126818446 -0.0893858134603262 0.535865640871144 -0.166806390712071 0.867522390081202 0.915254344326082
"440482" 30.2909077292349 -0.243381189193964 0.243464384250537 -0.99965828654228 0.317475905423257 0.463574964591589
"118932" 297.845891482275 -1.26884618049844 0.281014162412244 -4.51523926625826 6.32453175721142e-06 9.75946079878907e-05
"200539" 79.3836685628194 0.378773359366384 0.13027822083878 2.90741888343039 0.00364424844888369 0.0164418859313587
"170961" 14.6384390236892 0.227825054265054 0.182609904080397 1.24760513627316 0.212175696592504 0.347818024420434
"22852" 797.482216583825 0.170383209061299 0.0836551331349863 2.03673346364016 0.0416767591720925 0.107738193642617
"84079" 1174.15123304305 0.0290519268887875 0.0498300239680319 0.583020528094178 0.559879481111793 0.687106764476284
"23243" 2463.85661017027 -0.0991438982669788 0.104503687057776 -0.948711964700025 0.342767127083432 0.490432288980797
"256006" 26.3096964300566 -0.115115607624708 0.149860866724632 -0.768149885561733 0.442398142627213 0.583691134709406
"651746" 278.219701550682 -0.549781374397208 0.156411984358356 -3.51495684075974 0.000439825461560016 0.00306612667189329
"284615" 26.8084397578396 0.0637423705852222 0.115109887689876 0.553752347990764 0.579748344189265 0.702192276859343
"340120" 68.1899748574547 -1.47768896308165 0.287859259877975 -5.13337303690717 2.84595037417754e-07 7.53596042958237e-06
"148741" 12.4361085643163 0.159347809096948 0.322971218703758 0.493380833550709 0.621743522430212 0.73454333744885
"375248" 918.232206091222 0.15537966545177 0.116467186215643 1.3341068029589 0.182168856636475 0.312203533057778
"57730" 381.532005819977 0.326929360665714 0.181202376092176 1.80422226085715 0.0711964709326058 0.159317196381241
"645784" 14119.8712191519 0.145193476803077 0.226384516564951 0.641357805764159 0.521290240263802 0.653422377658382
"400986" 642.345949407224 0.0856110281940518 0.144669017212034 0.591771685768599 0.554003485794202 0.68226166841855
"353322" 34.5384284559324 -0.178426509020315 0.123793683722822 -1.44132158971711 0.149493850667302 0.271525769482896
"51239" 75.0176678282296 0.211627096744512 0.0908958332610341 2.32823760069136 0.0198994906226596 0.0615484841070342
"91369" 294.073955598512 -0.0575149880395703 0.104683923658603 -0.549415669851459 0.582720222830706 0.704621455703533
"338699" 199.761412730167 0.0595622414493696 0.0625881883296639 0.95165306807802 0.341272958359497 0.488608732106424
"91526" 13304.3515822667 -0.261438317085441 0.0495521216225342 -5.27602670733174 1.32014856860678e-07 3.99579970417256e-06
"101927547" 122.312074270813 -0.224250757047674 0.209759639862396 -1.0690843919964 0.285031643959909 0.430015835539367
"157567" 382.902593107483 0.0785053854981359 0.0686696171972367 1.14323318961643 0.252941785656653 0.394999340065842
"54851" 866.717954201146 0.0393249800078908 0.07029219783908 0.559450141222182 0.575854549469602 0.699216668115239
"57182" 521.966972191292 -0.361149636787002 0.088743846111064 -4.06957386470515 4.70992057728765e-05 0.000513180289631691
"283373" 287.075087610545 -0.289459698055326 0.172861266149398 -1.67452029308379 0.0940283895668 0.19430024859058
"129138" 121.145015228629 0.0698741355290697 0.100296850739541 0.696673275520133 0.486007287115235 0.622498151354959
"79722" 112.471626647811 -0.308538784999003 0.147745150836188 -2.08831750654947 0.036769203295147 0.098181528949655
"22881" 192.685835709242 -0.455308156503815 0.11487523535199 -3.96350140314142 7.38584292653728e-05 0.000736691699975563
"122416" 880.795352619153 0.312834783314109 0.253827384110727 1.23247057999716 0.217773349904357 0.354271346568889
"23294" 601.822940149773 -0.365527107422831 0.0800414762896631 -4.56672120963912 4.95412196267939e-06 7.96225627544392e-05
"124401" 158.58212290176 0.210666049200085 0.097337585972903 2.16428265704813 0.0304426629213843 0.0852197521909302
"203286" 105.23978415848 0.142943441922297 0.173663369219225 0.823106464909427 0.41044745273112 0.555603834941548
"389161" 33.9623541867085 0.909984835709967 0.244827286909209 3.7168440135818 0.000201726902617793 0.00164931667915569
"55139" 1741.40380190326 0.0700322774605459 0.0712483176666749 0.982932366041005 0.325640727010047 0.472528063331448
"54443" 449.649455678796 0.028045479747704 0.1402209692113 0.200009170564511 0.841473408963868 0.898179267674465
"55129" 454.907799353014 -0.57283698391221 0.115572125740006 -4.95653238394939 7.17624109509023e-07 1.60768451583532e-05
"57101" 62.4777966802585 -0.343739077280471 0.220331744127701 -1.56009783629382 0.118736762810211 0.230706802083217
"203859" 64.9614130087451 0.0744768199455471 0.20026556252255 0.371890299098035 0.709974528162771 0.803192769532218
"196527" 5184.9426183589 -0.183240142888702 0.15325936940936 -1.19562114600161 0.23184443566267 0.371151332846778
"101927546" 30.6820111310461 -0.294679796659977 0.284457713133274 -1.03593533609656 0.300232310984826 0.446008690204535
"57719" 188.871918264094 0.256398081988429 0.128051595652721 2.00230290518039 0.0452521637526454 0.11463979655527
"338440" 627.860999747629 0.639602191312608 0.122607358583666 5.21667050576046 1.82167887288148e-07 5.22348803881485e-06
"3730" 18.6886321883335 -1.42855087459007 0.380878987827461 -3.75066863819017 0.000176363643205439 0.00149400539973269
"3734" 29.1959327223102 -3.25146812282306 1.49830853913439 -2.1700924995739 0.0299998392790683 0.0842679952327428
"8125" 5664.8319505915 -0.432682151737449 0.117910401997953 -3.66958423010854 0.000242945280251601 0.00191236502200072
"80035" 107.407844106558 -0.890600496439236 0.29525826585739 -3.01634399244693 0.00255842833066887 0.0123825704409432
"10541" 2074.02614626229 0.249824417491825 0.173572715538235 1.43930695972083 0.150063571832306 0.272254697439875
"81611" 2186.29952056469 0.219882825291405 0.0940150315294093 2.3388049944186 0.0193455281289498 0.0602985983433166
"290" 2115.0770854729 -1.08758590689484 0.17066075029618 -6.37279459399626 1.8561441254072e-10 2.15672865914851e-08
"118429" 5833.52812004698 -0.26110375808072 0.0956060351270235 -2.73103845101216 0.0063135105121074 0.0254732725248801
"100996567" 61.773443061744 -0.18998389741309 0.2028378171412 -0.936629569824435 0.348949136125304 0.496675934680591
"301" 8322.3257789317 0.0244632068218705 0.1290724656433 0.189530793418606 0.849676822787035 0.903528761835414
"311" 4698.78332932499 -0.502345467310317 0.100146602539162 -5.01610094175564 5.27306321905426e-07 1.24396355031326e-05
"302" 5501.9244866845 0.0791871321605747 0.111483821093444 0.71030156110456 0.477517151957018 0.614975819256399
"304" 38.8176577957434 0.0909012535399086 0.160785082935998 0.565358750202545 0.571829775675246 0.696066734990507
"389289" 404.822992763077 0.303764833905895 0.100681814098379 3.01707747944507 0.00255224568137213 0.0123603313402687
"306" 4218.02676796037 -1.98436422609883 0.309095243736772 -6.41991187605826 1.363532546655e-10 1.69841614011347e-08
"307" 589.403698191991 0.102777412047316 0.0884047803934174 1.16257753924548 0.245000948078517 0.385943419828259
"308" 4471.03302305843 -0.0248751549274471 0.0943301055967894 -0.263703244792019 0.79200859503324 0.863154816170214
"309" 7440.16708981498 0.1939541112124 0.0781710727849468 2.48114941118921 0.0130959466671988 0.0449226458709595
"310" 3160.51158051283 0.0314280872312391 0.0813904786184605 0.386139604591424 0.69939327988711 0.79561287118012
"313" 5910.04527023758 -0.410247022410297 0.0897050095701768 -4.57328999100499 4.80124893495295e-06 7.78702561637682e-05
"100874264" 76.9378600587866 -0.811136186461075 0.193170623567458 -4.1990659422281 2.68018267474904e-05 0.000322242812709209
"26" 29.9676136744195 -0.921977721816335 0.423016241057768 -2.17953268061504 0.029292119634633 0.0827127861282617
"314" 91.4255688964226 -0.456175488208408 0.160488710076822 -2.84241482151641 0.00447731934147953 0.0195161988093047
"8639" 43.6069863320942 -0.46754158785941 0.183096306379209 -2.55352823388523 0.0106637632616789 0.0383806735978596
"55435" 625.123878585036 0.0644548826086593 0.0730255495648441 0.882634680502139 0.377433684461204 0.524606540533918
"162" 905.252950091435 -0.17548339708348 0.114263591306704 -1.53577701415362 0.124593079060008 0.238568814486247
"164" 2892.75587220963 -0.261769107541849 0.0713636616049967 -3.66810084648909 0.000244358807239655 0.00192154880238456
"8906" 1397.88648519437 0.115637578533218 0.0882824531671595 1.30985914397126 0.190243490668906 0.322036437237972
"8907" 1334.29541212727 -0.165211615939129 0.0647862436887703 -2.55010333262717 0.0107690994855013 0.0386436688152236
"10053" 51.5459430238867 -0.409572612288767 0.217520127703181 -1.88291822284903 0.0597114512560371 0.139557350378806
"1174" 189.612984470461 0.0121655843117725 0.101082441006364 0.120353091898587 0.904203448462313 0.940354743900484
"8905" 6006.8324349322 -0.204767443214348 0.109404997991763 -1.87164614938127 0.0612555742377497 0.142096139881073
"130340" 45.0355770044625 0.0533596406735714 0.171886766292264 0.31043483931068 0.756230303920883 0.837983476766646
"160" 3344.76491179142 -0.0377771678304464 0.207519314782872 -0.182041695106659 0.855550004588296 0.907810021543438
"161" 109.885026682966 -0.000217042455306799 0.104887087878646 -0.0020692962279391 0.998348941666302 0.999183198672258
"163" 4268.20559012737 0.0776588010399563 0.114465790206796 0.678445506728749 0.497489264004179 0.633016738873013
"1173" 5638.66768295315 0.0285300825780608 0.169197870136935 0.168619631884083 0.866095837667613 0.913935085902049
"1175" 1906.26971238832 0.044424721523468 0.129733170809698 0.342431478751363 0.732026202187561 0.819797739197318
"8546" 2613.10664244092 -0.155447827235665 0.0452409121327083 -3.4360011747703 0.000590368412449452 0.00386707454010853
"8943" 1794.08987761543 -0.135464246808759 0.0641540129214626 -2.1115475188527 0.0347252780316688 0.0942923925624492
"26985" 1431.52183917191 0.0426622902179199 0.0484712583929824 0.88015643976135 0.378774567596776 0.525672521390659
"10947" 506.542845053379 0.362885944437405 0.0683283991471351 5.31090950420167 1.09079488275662e-07 3.44496477170802e-06
"1176" 1260.09979629575 -0.316697767343988 0.0940437894412567 -3.36755642478453 0.00075837505897043 0.00470997194581954
"10239" 19.1301709498002 -0.243036919943582 0.132684381803546 -1.83169199449129 0.0669973220484765 0.151812498576164
"10717" 813.875830625349 0.198072567745986 0.0659732267364475 3.00231741790127 0.00267932642941451 0.0128399853819587
"23431" 862.275185323292 0.0804514209650858 0.0475163971911063 1.69312965041348 0.0904307915783467 0.188918210770811
"9179" 97.2337930202031 0.186631569250362 0.0834361273268531 2.2368196515072 0.0252981296291765 0.0738593433951394
"11154" 380.335506757999 0.23437494446526 0.0513552018288771 4.56380144792793 5.02355916361061e-06 8.03872725358861e-05
"91056" 2960.13245025352 -0.887394782791968 0.110194543502499 -8.05298297525812 8.08001468594141e-16 1.14368935145553e-12
"55745" 2017.78472152503 -0.0672895626951485 0.0406438230504661 -1.65559137022118 0.0978045989915001 0.20013373719249
"55317" 170.009289969182 0.0359078488486062 0.0666519182737734 0.538736915284484 0.590068398024778 0.710367978474272
"9907" 1054.86660156614 -0.0856113427583229 0.0606082081057474 -1.41253710403302 0.157791873594447 0.281939347241857
"317" 5722.62722446843 -0.529920778380552 0.0950288802124769 -5.57641821302842 2.45521264803669e-08 1.07381070027897e-06
"321" 66.8467443406305 -0.116671215833918 0.131073118560074 -0.890123139783576 0.373399769199294 0.520719606487506
"9546" 506.628146580172 0.150005081553685 0.0596814800395976 2.51342764043653 0.0119564302884251 0.041768368766161
"322" 599.24226289426 0.266918753852375 0.129840334053378 2.05574604993424 0.0398070006799619 0.10418473702925
"54518" 2986.24196449135 -0.766726067801365 0.111884317721642 -6.85284661348977 7.2394699607401e-12 1.84784503752005e-09
"323" 26.4715742010391 -0.855380165061103 0.311741709501409 -2.74387462117012 0.00607187236614482 0.024722555633074
"10307" 468.061563710741 -0.0749803148398978 0.101049312290417 -0.742017072064807 0.45807699203521 0.598042827937968
"324" 3378.31173470528 -0.315641557636297 0.0724128045378342 -4.35891911176263 1.30706409105782e-05 0.000177893250854635
"147495" 11.568540323502 -0.71605902711976 0.306678194042418 -2.33488732172696 0.019549307841959 0.06073660134895
"327" 1457.34528997218 0.0936606897626351 0.0446252138475658 2.09882892847457 0.0358319837505273 0.096224671926692
"328" 1104.70833464612 0.244306053039868 0.124728139008048 1.95870839557788 0.050146946667534 0.12332774595064
"27301" 112.962798622629 -0.0462881188777872 0.0993410819168035 -0.465951426989217 0.641250268991571 0.750866111769479
"51107" 2756.2965347611 -0.0392277948226606 0.078811559312478 -0.497741640501328 0.618666154386461 0.73224146253686
"83464" 973.696930875962 -0.268601594313093 0.0784635749049676 -3.42326480329776 0.000618737703051576 0.00400904953662632
"8539" 2593.7784378755 0.15430478052528 0.0485880268901634 3.17577786959937 0.00149435329162803 0.00806205154215123
"51074" 412.416141782058 0.0989497238232121 0.072768663075738 1.35978482551239 0.173898025734119 0.301883405137723
"200558" 1364.0441363053 0.16705333782212 0.138907707576176 1.20262108371855 0.229122985003409 0.367891603228121
"334" 7346.01906589678 -0.539643908318941 0.0932251729257103 -5.78860721179863 7.09724430168481e-09 3.89098921750819e-07
"57136" 7526.42980210325 -0.993835899904419 0.160611457377007 -6.18782692178406 6.09992484805632e-10 5.24728341901862e-08
"10930" 28.4791678440861 0.0832731303651924 0.305540767356815 0.272543435318224 0.785204198231974 0.857999113374401
"200315" 1291.14485717393 -0.547947342248668 0.189837957707601 -2.886395054316 0.00389682681922097 0.0174099264204506
"9582" 57.0821289398944 -0.116892167220087 0.613154301687589 -0.190640703161282 0.848807098473772 0.902800377629975
"27350" 213.588389841025 -0.196742086762012 0.160386001177203 -1.22667867094362 0.219943387376949 0.35679501369651
"140564" 96.5910327304673 -0.0252674179579585 0.179963701301581 -0.140402857771944 0.888341700044453 0.929909928041692
"200316" 88.5456196029987 -0.115796346218878 0.190353086604559 -0.608323974590618 0.542972623224608 0.67217928316551
"60489" 1409.44278103887 0.282173679750538 0.122466955397514 2.30408014010501 0.0212181453537008 0.0646256891934903
"164668" 34.6903971435948 0.775577996033944 0.174737325522258 4.43853649308116 9.05726293432114e-06 0.000131182868732447
"55911" 2029.05783235245 -0.619038104682555 0.140371767605626 -4.40999009445931 1.03375347678054e-05 0.000145925128136655
"8542" 720.747790163049 -0.0273514999188632 0.156169425746007 -0.175139914795791 0.860969695478355 0.910747887668862
"23780" 3069.30757040297 -0.139584400103711 0.103943461331345 -1.34288774220007 0.179308326148078 0.308580308545558
"80833" 2178.2711251089 0.253327665154021 0.103510851995211 2.44735368583133 0.014390954183546 0.0482279717257451
"80832" 22.5368265560755 0.722056178972485 0.323312742304983 2.23330566504974 0.0255287941985739 0.07435720411271
"80830" 8389.19937167439 -0.1225337675687 0.16245991135091 -0.754240024814672 0.450705108060282 0.591493470372437
"81575" 47.05721584394 -0.0609944593222867 0.143721324154272 -0.424393942104336 0.671278537968264 0.774839264301717
"79135" 83.4492625521949 0.270806458908449 0.107601879725079 2.51674468513335 0.0118444624806151 0.0414423102973432
"139322" 339.608064526717 -0.196122879440582 0.0808253619053692 -2.42650171700071 0.0152451781848148 0.0503648322820091
"84334" 581.403388075541 -0.0488875486005288 0.105876843168668 -0.461739764214998 0.644267951715723 0.753179879199836
"351" 2631.41290003533 -0.120276602157613 0.147954030473746 -0.81293224505267 0.41625690587777 0.560359677028954
"10513" 1672.69680883832 -0.0954085248237015 0.0526000436482012 -1.81384877666283 0.0697010106775198 0.156623572845863
"26060" 1625.21284477084 -0.0584798550975782 0.056033144404985 -1.0436654183622 0.296640214747655 0.442360707175652
"55198" 721.103161319015 -0.316816389316542 0.110237856612482 -2.87393459063926 0.00405392911283463 0.0179981968311477
"353" 943.547661083456 0.122358056549529 0.0788259748404433 1.55225554517026 0.120601090259264 0.233059324231941
"100505854" 144.080744867483 -0.410560311721605 0.111357708355965 -3.68686027921131 0.00022703792888344 0.00181095315200572
"54840" 344.387132764282 0.0855583151499484 0.0474365211253847 1.80363806451573 0.0712880647515734 0.159453407295216
"358" 113.066664390586 0.13852611967194 0.251256532919989 0.551333404397697 0.581405143435323 0.703548408754687
"89872" 134.448553956253 0.166111293340701 0.304213049281722 0.54603605510318 0.585041153433647 0.706425941562889
"360" 481.54662276011 0.409176410877184 0.129441412379814 3.16109352759962 0.00157178021006 0.0083810335173405
"366" 25543.252654282 -1.03726392678368 0.18882520612849 -5.49324927561764 3.94605185606761e-08 1.55939155834956e-06
"9716" 2152.28791381048 -0.01437512001115 0.0330643552274242 -0.434761842844799 0.663735304152841 0.768525223890811
"367" 20.3834424780926 -0.251890789820355 0.237749794851769 -1.05947847390321 0.289381927609757 0.434659136878633
"369" 404.16558935645 -0.246264633318727 0.0973870062299128 -2.52872167296468 0.0114478769351555 0.0404569529171522
"116985" 5909.59660267612 -0.629000122635956 0.111921550706982 -5.62000900329483 1.90947507988391e-08 8.90135538736301e-07
"116984" 4201.50578072055 -0.0139540006080606 0.0843126094257572 -0.165503128216521 0.868547987826853 0.915673091551592
"64411" 466.175669096963 -0.741116368608048 0.183797704258755 -4.03223952985118 5.52478334999287e-05 0.000585973274927717
"372" 2602.99285999461 -0.119168260698941 0.0520484028680395 -2.28956613714111 0.0220464798818157 0.0665497657541431
"9870" 3578.10098300234 -0.372672339588648 0.0821343188250026 -4.53735228976176 5.69649028308736e-06 8.92297321002717e-05
"375" 6213.55894448046 -0.203553055210649 0.13944924504581 -1.45969277312172 0.144374528979027 0.264646976242459
"377" 1170.10201342617 -0.338096257361065 0.0977185802940514 -3.45989735364223 0.000540381337463134 0.00360949696452209
"378" 1524.57584772494 -0.140690791583631 0.0678307866262623 -2.07414359439493 0.0380659768972665 0.100780013652515
"106144532" 30.8004769332655 0.0382155677460953 0.109309321669211 0.349609412651395 0.726631845942738 0.815340000095736
"381" 808.535989582445 -0.181641910746352 0.119824684918019 -1.51589725331326 0.129545334955706 0.245439384918512
"382" 4913.48663504942 0.109004047208815 0.0745714238561625 1.46174018909802 0.143812419685225 0.263927319012135
"55738" 528.305798255308 -0.124064734752045 0.100951037207219 -1.22895948555121 0.21908699654178 0.355702245688791
"84364" 1992.60516652641 0.0308400175012663 0.0428891697537528 0.719063056672199 0.472102068467565 0.610669536100356
"26286" 1978.04776348902 -0.461599062204847 0.11348600322744 -4.0674536865991 4.7529650982569e-05 0.000516064620501115
"10565" 4117.67039887702 -0.356784085251922 0.0699130168191548 -5.10325689670669 3.33857303831796e-07 8.5919970589439e-06
"10564" 1964.11532687346 0.0741099771881829 0.0551319809852938 1.34422844715033 0.178874525380567 0.308083668160999
"27236" 1804.14102414092 -0.301159576163504 0.094703276751761 -3.18003332612146 0.00147258115873341 0.00796390713493546
"23647" 429.626640707828 0.140631642491089 0.0554157040268293 2.53775793271529 0.0111565122336546 0.0396813705852652
"10139" 979.405392322328 0.14388895529145 0.0456434587342606 3.15245512241265 0.00161903706458071 0.00855392164761509
"383" 773.593206705991 -1.56518811960458 0.358077233911273 -4.37109084682108 1.23627338074157e-05 0.000169443455441428
"384" 85.5731837685251 -0.180051022834179 0.215329765609734 -0.836164114721166 0.403062583338369 0.548382071179518
"55082" 5824.11060339995 0.20431533447627 0.0743745233028676 2.74711454141707 0.00601221335213022 0.0245116946563675
"392" 225.646856985685 -0.715038609697779 0.183230505421723 -3.90239937423109 9.52438376954064e-05 0.0009081117899066
"79658" 301.794374365671 0.0342007144841919 0.117959628984642 0.289935758348686 0.77186538479536 0.849384694414005
"94134" 1141.74463243569 -0.0427770889375161 0.0788066036226048 -0.542810969780786 0.587259959555839 0.70804069771445
"55843" 4710.73270886568 -0.390873020765491 0.0998316793688596 -3.91532049983139 9.02841941712694e-05 0.000867196115513056
"55114" 173.229223764564 -0.190528196746127 0.16894029546354 -1.12778420461119 0.259411065725758 0.402210692099452
"93663" 1901.06735197136 -0.194174729706313 0.14936925700982 -1.29996448796386 0.193613140747437 0.326074267326944
"84986" 996.354713838473 -0.406050653149147 0.0874701129575091 -4.64216449962054 3.44778188899154e-06 5.87685119133255e-05
"57584" 1140.21689084741 -0.230047741375037 0.133514029466415 -1.72302298338546 0.0848843688588964 0.180651944113316
"58504" 56.0467408515228 0.204781031227445 0.182585473463802 1.12156256104374 0.262048477576045 0.405251740108657
"83478" 469.883328472293 -0.556237566145683 0.141133266644733 -3.94122221762123 8.10674794687086e-05 0.000793849468759618
"9938" 10834.1231832257 -0.160722439027844 0.0939938625152225 -1.70992482622804 0.0872797749451748 0.184388886824474
"23092" 4502.27701843813 -0.668276953874539 0.123818264782274 -5.39724050445755 6.76736475519397e-08 2.38929408703787e-06
"100874372" 34.7326750917749 -0.99647593330807 0.311979422454234 -3.19404377849391 0.00140294840180091 0.00767260506358982
"201176" 347.376830864438 -0.457264726721185 0.144577349439771 -3.16276877735731 0.00156276401027685 0.00834152747343525
"9411" 29.30969308448 -0.694522803755773 0.203459789947568 -3.41356296462682 0.000641193403819364 0.00412366018069703
"257106" 16163.9801175789 -0.279587954696439 0.0872799728062997 -3.20334603353885 0.00135840653791189 0.0074709960421364
"57514" 284.392732664392 -0.21890637261937 0.14889454540218 -1.47021082624673 0.141504663467521 0.260922265536392
"9743" 218.197478005248 -0.256144214933987 0.130357256320424 -1.96494021249092 0.0494211577933004 0.122102098832384
"115703" 26.2483960879614 -0.00820861747349774 0.247690092051398 -0.0331406775519885 0.973562404556995 0.984451753506913
"2909" 870.436913947316 -0.0110194897665762 0.101892590628051 -0.108148096919056 0.91387821603353 0.946334385717084
"393" 6447.08198037041 -0.0881861356551961 0.0820702285723674 -1.07452041001002 0.282589502145246 0.427475572047782
"143872" 315.884131529798 0.227027404954113 0.129446850967905 1.75382717506509 0.0794601251185395 0.172287167260223
"394" 2252.16006663466 0.164780797628735 0.0764883484258371 2.1543254759711 0.0312146563500708 0.0870209846679681
"395" 439.195487498944 -0.174926444983373 0.202292081275367 -0.864722157587859 0.387191304921987 0.533696404916299
"64333" 4419.46752022729 -0.652388403056498 0.0978948204160632 -6.66417692257649 2.66152690630576e-11 4.55384328914074e-09
"396" 387.459076053825 -0.461586311521439 0.145477897058255 -3.17289650768462 0.00150926313825226 0.00812234579743248
"397" 19042.5559636754 -0.313999137866289 0.113679164798544 -2.76215204802692 0.00574217304776856 0.023658543094405
"9138" 4947.60664498066 -0.240176338327167 0.0656746929202508 -3.65706069792842 0.000255123983600578 0.00199111800734887
"55160" 613.778066899579 -0.0171509309399947 0.134964813758829 -0.127077054102723 0.89887941238312 0.936595894452599
"9826" 782.483303309755 -0.607349033133033 0.123581913726873 -4.91454626989617 8.8988307818936e-07 1.90584312619097e-05
"23365" 12629.1126425081 0.360607460560252 0.184480168052612 1.95472209488344 0.0506158807363701 0.124147646985709
"9828" 21.7289197081898 -1.27472458866322 0.335675934652947 -3.79748578038859 0.00014617115889205 0.00128291146784059
"23370" 5135.75137839179 0.0112368011794775 0.0750618572263178 0.149700548250459 0.881000875613684 0.924650059541965
"128272" 77.1350424628806 0.313588945604308 0.103797869290669 3.02115012328579 0.00251816475640244 0.0122333308134746
"9181" 4620.65154134467 -0.280835522228018 0.0652784198194038 -4.30211887795331 1.69172499915058e-05 0.000219684388963924
"64283" 18.449117744928 0.457545229346862 0.231015481214206 1.98058254339505 0.0476381081866885 0.119018829343187
"50650" 1990.56344950826 0.0587466674643066 0.0938807002488315 0.625758726858643 0.531473207114443 0.661950070776088
"389337" 141.991145531835 0.469990199775669 0.235987627840938 1.99158830518206 0.0464162475776847 0.116623204747643
"50649" 18.6199056151371 -0.109240482782684 0.181730872512849 -0.601111309664573 0.547765851075577 0.676398945296751
"55701" 1846.31824758188 -0.647417235114115 0.20461095199885 -3.16413773939996 0.00155543163735943 0.00831379011111787
"7984" 12.4822532814695 0.0156822291721797 0.240050513127907 0.0653288716938656 0.947912155151036 0.968704851901639
"9459" 4887.93634062005 -0.0235259829109092 0.0467535189187988 -0.503191705244025 0.614829496051825 0.730033594796387
"8874" 544.969793224638 -0.313637291976594 0.147325076750741 -2.1288792030106 0.0332642558332457 0.0913769342490535
"23229" 309.116187918118 0.150667999266134 0.0973566104655665 1.54758879284754 0.121721331382203 0.234641714698638
"8289" 874.115829527396 -0.316297808421902 0.131311998002126 -2.40875025309401 0.0160072477324581 0.0522281741815535
"57492" 997.121143722862 -0.238204133569822 0.137639554522745 -1.73063720233458 0.083516492048948 0.178619750165126
"196528" 1444.13675511599 -0.1774022700269 0.089729699986494 -1.97707414661592 0.0480332496308503 0.119698735075598
"1820" 2014.49182919033 -0.762507481927655 0.0988025703952314 -7.71748628479464 1.18646290946215e-14 9.7227513159609e-12
"10620" 313.47885580443 -0.499201168728223 0.12173240859398 -4.10080745541833 4.11711025686512e-05 0.000460946006591137
"5926" 2809.73354889956 -0.246635372751781 0.0735569457057312 -3.35298550511409 0.000799448931931249 0.00489477777041665
"51742" 5101.14030159464 -0.222155561815339 0.0655198590470025 -3.39065994717677 0.000697245554161507 0.00440231682007083
"10865" 1102.06052841 -0.824391155315011 0.129166633011707 -6.38238480088192 1.74351178432987e-10 2.08819065246277e-08
"84159" 850.169940391044 -0.0976083755730628 0.131435602342912 -0.742632694894987 0.457704088409073 0.597656210711948
"25820" 2308.12365349375 -0.0689112949381197 0.0431860223283409 -1.59568515975357 0.110559103564938 0.219287292038991
"10425" 1848.32716679713 0.127616062667187 0.0346667589778546 3.68122277449443 0.000232118080619229 0.00184109960022485
